batch_index,orig_loss,reconstr_loss,zero_loss
0,2.6663780212402344,9.467508316040039,9.02731990814209
1,3.047781467437744,8.66524887084961,9.37193489074707
2,2.9483959674835205,9.087916374206543,9.624317169189453
3,4.012351989746094,8.356501579284668,9.007739067077637
4,3.4031968116760254,8.384233474731445,8.49633502960205
5,2.5907070636749268,9.359130859375,8.786890029907227
6,2.544473886489868,9.892505645751953,9.290071487426758
7,2.931873321533203,9.401419639587402,8.986165046691895
8,3.795793056488037,7.902975082397461,8.775452613830566
9,2.8558261394500732,9.260974884033203,8.904003143310547
10,4.005664348602295,8.82679271697998,9.203079223632812
11,2.781188488006592,9.729763984680176,9.361016273498535
12,2.5290186405181885,8.803553581237793,8.604241371154785
13,2.034374952316284,10.094149589538574,9.696953773498535
14,2.6046905517578125,9.406930923461914,8.866471290588379
15,3.0508298873901367,9.47358512878418,8.770129203796387
16,3.1201953887939453,9.365273475646973,8.9203462600708
17,2.8870038986206055,9.631693840026855,9.04124641418457
18,2.356969118118286,9.558720588684082,8.995607376098633
19,2.9590647220611572,9.22711181640625,9.08868408203125
20,3.8506898880004883,8.769608497619629,8.809813499450684
21,3.2699286937713623,8.314208984375,8.292889595031738
22,4.247214317321777,7.680914402008057,8.144230842590332
23,2.7632436752319336,9.425271987915039,8.695655822753906
24,2.9489035606384277,8.586959838867188,9.024514198303223
25,2.6982767581939697,9.261695861816406,9.03342056274414
26,2.6976819038391113,9.026681900024414,8.55267333984375
27,3.226182699203491,8.806281089782715,8.89543628692627
28,2.9081358909606934,9.65761947631836,8.95160961151123
29,2.3993825912475586,8.839974403381348,8.581178665161133
30,3.5477283000946045,8.615277290344238,9.005595207214355
31,2.7971675395965576,9.465176582336426,8.723790168762207
32,2.3876266479492188,9.601055145263672,9.037683486938477
33,2.677640199661255,9.318387985229492,8.72695255279541
34,3.3222498893737793,9.270644187927246,8.998623847961426
35,2.494887590408325,9.053465843200684,8.80832290649414
36,3.161180257797241,8.803750038146973,8.903583526611328
37,2.8064184188842773,9.506038665771484,9.154045104980469
38,2.7559313774108887,9.867899894714355,9.339147567749023
39,3.1294138431549072,8.951955795288086,9.211708068847656
40,2.949221134185791,8.641890525817871,8.1688814163208
41,3.3106911182403564,8.88846206665039,9.090848922729492
42,2.9501593112945557,9.164815902709961,8.498558044433594
43,3.0483884811401367,9.199646949768066,8.784677505493164
44,2.3689746856689453,9.258728981018066,8.727473258972168
45,2.508136510848999,9.695384979248047,9.310750961303711
46,3.830456256866455,8.825789451599121,9.16836166381836
47,2.8134000301361084,8.961179733276367,8.42709732055664
48,4.1558051109313965,8.524481773376465,8.88800048828125
49,3.981901168823242,8.512874603271484,8.66100025177002
