batch_index,orig_loss,reconstr_loss,zero_loss
0,2.6663780212402344,7.19246244430542,9.02731990814209
1,3.047781467437744,6.183282375335693,9.37193489074707
2,2.9483959674835205,7.338442802429199,9.624317169189453
3,4.012351989746094,6.63381290435791,9.007739067077637
4,3.4031968116760254,6.655486583709717,8.49633502960205
5,2.5907070636749268,7.358527660369873,8.786890029907227
6,2.544473886489868,7.279818534851074,9.290071487426758
7,2.931873321533203,7.059691429138184,8.986165046691895
8,3.795793056488037,6.246885299682617,8.775452613830566
9,2.8558261394500732,7.0767292976379395,8.904003143310547
10,4.005664348602295,6.888367652893066,9.203079223632812
11,2.781188488006592,7.580948829650879,9.361016273498535
12,2.5290186405181885,6.157970905303955,8.604241371154785
13,2.034374952316284,7.345436096191406,9.696953773498535
14,2.6046905517578125,7.04714298248291,8.866471290588379
15,3.0508298873901367,6.926166534423828,8.770129203796387
16,3.1201953887939453,7.283975601196289,8.9203462600708
17,2.8870038986206055,7.587955474853516,9.04124641418457
18,2.356969118118286,7.462147235870361,8.995607376098633
19,2.9590647220611572,6.852585315704346,9.08868408203125
20,3.8506898880004883,7.116418838500977,8.809813499450684
21,3.2699286937713623,6.360509395599365,8.292889595031738
22,4.247214317321777,6.135810375213623,8.144230842590332
23,2.7632436752319336,7.199313163757324,8.695655822753906
24,2.9489035606384277,6.148707389831543,9.024514198303223
25,2.6982767581939697,6.831850051879883,9.03342056274414
26,2.6976819038391113,7.0552592277526855,8.55267333984375
27,3.226182699203491,6.945010662078857,8.89543628692627
28,2.9081358909606934,7.4232177734375,8.95160961151123
29,2.3993825912475586,6.0328264236450195,8.581178665161133
30,3.5477283000946045,6.65442419052124,9.005595207214355
31,2.7971675395965576,7.282894134521484,8.723790168762207
32,2.3876266479492188,7.363694667816162,9.037683486938477
33,2.677640199661255,6.789981365203857,8.72695255279541
34,3.3222498893737793,7.433760643005371,8.998623847961426
35,2.494887590408325,6.937146186828613,8.80832290649414
36,3.161180257797241,6.9878764152526855,8.903583526611328
37,2.8064184188842773,7.27593469619751,9.154045104980469
38,2.7559313774108887,7.685209274291992,9.339147567749023
39,3.1294138431549072,6.742990970611572,9.211708068847656
40,2.949221134185791,6.3008503913879395,8.1688814163208
41,3.3106911182403564,6.6860785484313965,9.090848922729492
42,2.9501593112945557,6.962777614593506,8.498558044433594
43,3.0483884811401367,7.102968692779541,8.784677505493164
44,2.3689746856689453,6.624980449676514,8.727473258972168
45,2.508136510848999,7.398884296417236,9.310750961303711
46,3.830456256866455,7.089136123657227,9.16836166381836
47,2.8134000301361084,7.001298427581787,8.42709732055664
48,4.1558051109313965,7.006649017333984,8.88800048828125
49,3.981901168823242,6.916754722595215,8.66100025177002
