batch_index,orig_loss,reconstr_loss,zero_loss
0,2.6663780212402344,8.888696670532227,9.027320861816406
1,3.047780990600586,9.154598236083984,9.37193489074707
2,2.9483957290649414,9.36951732635498,9.624316215515137
3,4.012351989746094,8.815933227539062,9.00773811340332
4,3.403196334838867,8.29555606842041,8.496334075927734
5,2.5907068252563477,8.66413402557373,8.786888122558594
6,2.544473886489868,9.454060554504395,9.290069580078125
7,2.9318737983703613,9.076062202453613,8.986166954040527
8,3.795793056488037,8.572772979736328,8.775452613830566
9,2.8558263778686523,8.811984062194824,8.90400218963623
10,4.005663871765137,8.721728324890137,9.203080177307129
11,2.781188488006592,9.443446159362793,9.361016273498535
12,2.5290186405181885,8.527060508728027,8.604240417480469
13,2.0343759059906006,9.563505172729492,9.696950912475586
14,2.6046905517578125,9.127806663513184,8.866471290588379
15,3.0508298873901367,8.587578773498535,8.770129203796387
16,3.120194673538208,8.91215705871582,8.920345306396484
17,2.8870036602020264,9.127687454223633,9.04124641418457
18,2.356969118118286,8.943347930908203,8.99560546875
19,2.9590656757354736,9.187023162841797,9.088682174682617
20,3.8506901264190674,8.541607856750488,8.809810638427734
21,3.2699296474456787,8.435209274291992,8.292888641357422
22,4.247213840484619,7.601943016052246,8.144231796264648
23,2.763244152069092,8.515338897705078,8.695653915405273
24,2.9489035606384277,8.72523021697998,9.024514198303223
25,2.698276996612549,8.962646484375,9.033418655395508
26,2.6976819038391113,8.71432113647461,8.552671432495117
27,3.226182222366333,9.016106605529785,8.895434379577637
28,2.9081356525421143,8.940089225769043,8.951608657836914
29,2.3993825912475586,8.673137664794922,8.58117961883545
30,3.5477283000946045,8.597434043884277,9.005592346191406
31,2.7971675395965576,9.089316368103027,8.723790168762207
32,2.3876264095306396,8.926770210266113,9.037681579589844
33,2.677640676498413,8.790192604064941,8.726950645446777
34,3.322249412536621,8.961285591125488,8.998624801635742
35,2.494887590408325,8.6709623336792,8.80832290649414
36,3.1611809730529785,8.643623352050781,8.903583526611328
37,2.80641770362854,9.061614036560059,9.154043197631836
38,2.7559316158294678,9.280466079711914,9.33914566040039
39,3.1294143199920654,8.926844596862793,9.211706161499023
40,2.949221611022949,8.408586502075195,8.168882369995117
41,3.3106913566589355,8.910819053649902,9.090849876403809
42,2.9501588344573975,8.158674240112305,8.498554229736328
43,3.0483877658843994,8.884596824645996,8.784676551818848
44,2.3689754009246826,8.974102973937988,8.727471351623535
45,2.5081369876861572,9.082890510559082,9.310749053955078
46,3.830456256866455,8.680096626281738,9.16836166381836
47,2.8134000301361084,8.450919151306152,8.427098274230957
48,4.155804634094238,8.37447738647461,8.888002395629883
49,3.9819018840789795,8.281181335449219,8.66100025177002
