batch_index,orig_loss,reconstr_loss,zero_loss
0,2.070089101791382,2.0706119537353516,8.099319458007812
1,2.2214109897613525,2.220485210418701,8.006552696228027
2,2.229170083999634,2.2297112941741943,8.053431510925293
3,2.210195302963257,2.208995819091797,8.066483497619629
4,2.3563337326049805,2.355936288833618,8.31112289428711
5,2.180513620376587,2.179922580718994,8.16249942779541
6,2.21030330657959,2.2083773612976074,8.422057151794434
7,2.2006120681762695,2.2007532119750977,7.929871559143066
8,1.9665576219558716,1.966822624206543,8.131103515625
9,2.0321624279022217,2.032613515853882,7.850250244140625
10,2.140317916870117,2.140486478805542,8.305306434631348
11,2.1333649158477783,2.133392572402954,8.355270385742188
12,2.1474416255950928,2.148240566253662,7.963881492614746
13,2.082172155380249,2.0824575424194336,7.982725620269775
14,2.1165683269500732,2.11649489402771,8.350738525390625
15,2.0942108631134033,2.094956636428833,8.255002975463867
16,2.0882511138916016,2.0886073112487793,8.479928016662598
17,2.047039270401001,2.0489046573638916,8.368452072143555
18,2.0572214126586914,2.0567564964294434,8.083017349243164
19,2.107051134109497,2.108189582824707,8.190566062927246
20,2.103911876678467,2.1035280227661133,8.091367721557617
21,2.0819759368896484,2.0831992626190186,8.201196670532227
22,2.1252267360687256,2.125317335128784,7.936712741851807
23,2.050929307937622,2.0504329204559326,8.456219673156738
24,1.953859806060791,1.9539165496826172,8.43591022491455
25,2.0167222023010254,2.0165951251983643,8.523468971252441
26,2.0582115650177,2.0583064556121826,7.969418525695801
27,1.9591963291168213,1.9582258462905884,8.19428825378418
28,2.132917642593384,2.131601572036743,8.17338752746582
29,2.106395721435547,2.1064765453338623,8.371987342834473
30,2.0659992694854736,2.065075159072876,8.144211769104004
31,2.1393518447875977,2.1383864879608154,8.045405387878418
32,2.306333303451538,2.3062970638275146,7.601077556610107
33,2.353795289993286,2.3518028259277344,7.549747943878174
34,2.379879951477051,2.3810722827911377,8.01585578918457
35,2.3363935947418213,2.3361868858337402,7.875436305999756
36,2.2751097679138184,2.276358127593994,7.579767227172852
37,2.3591861724853516,2.3593552112579346,7.549389362335205
38,2.3876447677612305,2.3872547149658203,8.005755424499512
39,2.276934862136841,2.2772295475006104,7.934546947479248
40,2.325230836868286,2.325016498565674,8.002236366271973
41,2.2197837829589844,2.2196617126464844,8.120502471923828
42,2.2968807220458984,2.296743869781494,8.082358360290527
43,2.411985158920288,2.4125425815582275,8.013505935668945
44,2.308488368988037,2.3080666065216064,8.029037475585938
45,2.3372087478637695,2.33711314201355,8.24554443359375
46,2.3370490074157715,2.3364768028259277,8.186378479003906
47,2.2389981746673584,2.239091634750366,7.953848361968994
48,2.2021288871765137,2.201908588409424,7.998723983764648
49,2.5175249576568604,2.51731014251709,7.930405616760254
50,2.2173311710357666,2.217271327972412,7.887244701385498
51,2.0496325492858887,2.0491952896118164,7.466530799865723
52,2.065570831298828,2.066699266433716,8.764920234680176
53,2.0631401538848877,2.0635247230529785,8.11115837097168
54,2.0440967082977295,2.0434765815734863,8.127038955688477
55,2.060129165649414,2.060422420501709,8.112946510314941
56,2.1257164478302,2.1252498626708984,8.213552474975586
57,2.1822195053100586,2.1816463470458984,8.26866626739502
58,2.1402933597564697,2.141005039215088,8.127670288085938
59,2.232333183288574,2.231900453567505,7.922719955444336
60,2.1215598583221436,2.1213576793670654,8.096426963806152
61,2.085966110229492,2.086810827255249,8.612141609191895
62,2.194732904434204,2.194389820098877,8.505072593688965
63,1.9819324016571045,1.9817516803741455,8.234895706176758
64,2.197559356689453,2.196885585784912,8.38461971282959
65,2.1703577041625977,2.170532703399658,8.077850341796875
66,2.0644915103912354,2.064293622970581,8.051103591918945
67,2.191828966140747,2.1912076473236084,8.612524032592773
68,2.0674338340759277,2.0661871433258057,8.521836280822754
69,2.088090419769287,2.087869644165039,8.084065437316895
70,2.2427315711975098,2.2421252727508545,8.407013893127441
71,2.0981216430664062,2.0975232124328613,8.567954063415527
72,2.2605628967285156,2.2605533599853516,8.636816024780273
73,2.056148052215576,2.056567430496216,8.467720985412598
74,1.9777032136917114,1.9783954620361328,8.1476469039917
75,2.1534323692321777,2.153810501098633,8.474200248718262
76,2.098569393157959,2.097782611846924,8.410131454467773
77,2.1061997413635254,2.1058976650238037,8.169610977172852
78,2.0374386310577393,2.036315679550171,7.941598892211914
79,1.9965676069259644,1.996165156364441,7.903874397277832
80,2.0268712043762207,2.0275826454162598,8.338029861450195
