batch_index,orig_loss,reconstr_loss,zero_loss
0,2.6663780212402344,6.784728050231934,9.027320861816406
1,3.047780990600586,5.705275058746338,9.37193489074707
2,2.9483957290649414,7.046869277954102,9.624316215515137
3,4.012351989746094,6.5535807609558105,9.00773811340332
4,3.403196334838867,6.305070877075195,8.496334075927734
5,2.5907068252563477,6.878068923950195,8.786888122558594
6,2.544473886489868,6.948370933532715,9.290069580078125
7,2.9318737983703613,6.620332717895508,8.986166954040527
8,3.795793056488037,5.886411190032959,8.775452613830566
9,2.8558263778686523,6.587111949920654,8.90400218963623
10,4.005663871765137,6.603417873382568,9.203080177307129
11,2.781188488006592,7.106148719787598,9.361016273498535
12,2.5290186405181885,6.127125263214111,8.604240417480469
13,2.0343759059906006,7.04867696762085,9.696950912475586
14,2.6046905517578125,6.904636859893799,8.866471290588379
15,3.0508298873901367,6.6887593269348145,8.770129203796387
16,3.120194673538208,6.93588399887085,8.920345306396484
17,2.8870036602020264,7.204301834106445,9.04124641418457
18,2.356969118118286,7.12664270401001,8.99560546875
19,2.9590656757354736,6.718115329742432,9.088682174682617
20,3.8506901264190674,6.875480651855469,8.809810638427734
21,3.2699296474456787,6.148662090301514,8.292888641357422
22,4.247213840484619,5.9587016105651855,8.144231796264648
23,2.763244152069092,6.705013275146484,8.695653915405273
24,2.9489035606384277,5.891101837158203,9.024514198303223
25,2.698276996612549,6.485307693481445,9.033418655395508
26,2.6976819038391113,6.717879295349121,8.552671432495117
27,3.226182222366333,6.540023326873779,8.895434379577637
28,2.9081356525421143,7.2202677726745605,8.951608657836914
29,2.3993825912475586,5.866605758666992,8.58117961883545
30,3.5477283000946045,6.257894039154053,9.005592346191406
31,2.7971675395965576,6.860311508178711,8.723790168762207
32,2.3876264095306396,6.953292369842529,9.037681579589844
33,2.677640676498413,6.509410858154297,8.726950645446777
34,3.322249412536621,6.986271381378174,8.998624801635742
35,2.494887590408325,6.591732025146484,8.80832290649414
36,3.1611809730529785,6.809193134307861,8.903583526611328
37,2.80641770362854,6.790802478790283,9.154043197631836
38,2.7559316158294678,7.340471267700195,9.33914566040039
39,3.1294143199920654,6.515986442565918,9.211706161499023
40,2.949221611022949,6.197157382965088,8.168882369995117
41,3.3106913566589355,6.280916213989258,9.090849876403809
42,2.9501588344573975,6.518479347229004,8.498554229736328
43,3.0483877658843994,6.788808822631836,8.784676551818848
44,2.3689754009246826,6.3395586013793945,8.727471351623535
45,2.5081369876861572,6.950038433074951,9.310749053955078
46,3.830456256866455,6.959139347076416,9.16836166381836
47,2.8134000301361084,6.704073905944824,8.427098274230957
48,4.155804634094238,6.830540180206299,8.888002395629883
49,3.9819018840789795,6.724532604217529,8.66100025177002
