batch_index,orig_loss,reconstr_loss,zero_loss
0,2.383889675140381,2.3924074172973633,2.454378604888916
1,2.2923309803009033,2.3018529415130615,2.3645994663238525
2,2.421400308609009,2.429995059967041,2.498652219772339
3,2.5230889320373535,2.532984733581543,2.5838730335235596
4,2.42816424369812,2.439833402633667,2.495608329772949
5,2.4103946685791016,2.4183590412139893,2.4771676063537598
6,2.460768461227417,2.4722588062286377,2.536487340927124
7,2.4083306789398193,2.4175057411193848,2.475450277328491
8,2.3952572345733643,2.400909423828125,2.4604358673095703
9,2.340625047683716,2.347775459289551,2.4027462005615234
10,2.5008227825164795,2.51159930229187,2.5667240619659424
11,2.415064573287964,2.4265716075897217,2.475102424621582
12,2.449631690979004,2.460777759552002,2.5147879123687744
13,2.4702961444854736,2.477529287338257,2.5237863063812256
14,2.400059461593628,2.4090793132781982,2.4683806896209717
15,2.2802562713623047,2.2945823669433594,2.3476085662841797
16,2.270780086517334,2.2774341106414795,2.3330585956573486
17,2.4664340019226074,2.474207639694214,2.527045726776123
18,2.426100492477417,2.4390199184417725,2.4953930377960205
19,2.379528284072876,2.3897078037261963,2.4415175914764404
20,2.4607787132263184,2.470992088317871,2.5279476642608643
21,2.4119153022766113,2.421581745147705,2.471541166305542
22,2.4551711082458496,2.467352867126465,2.5299935340881348
23,2.3654417991638184,2.3716042041778564,2.4404897689819336
24,2.4347140789031982,2.4458484649658203,2.5008184909820557
25,2.4156558513641357,2.4236254692077637,2.4788758754730225
26,2.4392406940460205,2.456320285797119,2.516613483428955
27,2.5377073287963867,2.544100046157837,2.5976085662841797
28,2.328892469406128,2.335451126098633,2.3876609802246094
29,2.417729377746582,2.4303340911865234,2.4883031845092773
30,2.4261269569396973,2.4413909912109375,2.496370792388916
31,2.4914722442626953,2.5021910667419434,2.559924364089966
32,2.332662343978882,2.3410329818725586,2.3951878547668457
33,2.466046094894409,2.4753942489624023,2.531459331512451
34,2.3313498497009277,2.3397486209869385,2.402585029602051
35,2.347683906555176,2.358018636703491,2.4183223247528076
36,2.329580068588257,2.335574150085449,2.389158248901367
37,2.2930524349212646,2.303154706954956,2.3591580390930176
38,2.3866078853607178,2.3949732780456543,2.4452548027038574
39,2.3274807929992676,2.3359856605529785,2.3920371532440186
40,2.3926029205322266,2.408040761947632,2.4651241302490234
41,2.516479253768921,2.525628089904785,2.5802879333496094
42,2.4249966144561768,2.436267852783203,2.4930737018585205
43,2.4836678504943848,2.4909539222717285,2.538320541381836
44,2.4941749572753906,2.5099663734436035,2.5707814693450928
45,2.5177195072174072,2.533475399017334,2.592905044555664
