batch_index,orig_loss,reconstr_loss,zero_loss
0,2.368576765060425,12.005969047546387,7.9750518798828125
1,2.3455522060394287,11.841039657592773,7.306436061859131
2,2.4141101837158203,12.22843074798584,8.134761810302734
3,2.2887587547302246,12.35235595703125,8.254006385803223
4,2.4186482429504395,12.12597370147705,8.225003242492676
5,2.2995269298553467,12.290186882019043,8.148078918457031
6,2.2488574981689453,11.880539894104004,7.875237464904785
7,2.309601068496704,12.222108840942383,8.527444839477539
8,2.3956634998321533,12.230058670043945,7.986579895019531
9,2.2866873741149902,12.332574844360352,8.0950288772583
10,2.280811071395874,11.99681568145752,8.143473625183105
11,2.2634754180908203,12.166044235229492,8.30036735534668
12,2.254383087158203,12.101293563842773,7.888769149780273
13,2.3921101093292236,12.126993179321289,8.343928337097168
14,2.3175201416015625,12.2366304397583,8.24728775024414
15,2.323911190032959,12.328133583068848,8.245511054992676
16,2.3147451877593994,12.039704322814941,8.368305206298828
17,2.3421823978424072,11.978323936462402,8.159004211425781
18,2.4170167446136475,12.08776569366455,8.031789779663086
19,2.4554433822631836,12.157020568847656,8.057313919067383
20,2.141474723815918,12.169136047363281,8.290928840637207
21,2.216014862060547,12.26821231842041,7.588268756866455
22,2.287705183029175,12.058515548706055,8.15435791015625
23,2.3923118114471436,12.183661460876465,7.975785732269287
24,2.3887152671813965,12.232748985290527,8.02248477935791
25,2.4526374340057373,12.027580261230469,8.38510799407959
26,2.283696413040161,12.298007011413574,8.316596984863281
27,2.165616273880005,12.162449836730957,8.059088706970215
28,2.196383237838745,12.188273429870605,8.416547775268555
29,2.436831474304199,12.135102272033691,8.010899543762207
30,2.315399646759033,12.189696311950684,8.125861167907715
31,2.2000832557678223,12.250178337097168,8.313742637634277
32,2.311194896697998,12.18220043182373,7.808400630950928
33,2.4545278549194336,12.19987964630127,8.181614875793457
34,2.3040647506713867,12.040127754211426,8.537447929382324
35,2.0513155460357666,12.234077453613281,7.936987400054932
36,2.406712055206299,12.15792179107666,7.967860221862793
37,2.379822015762329,12.183158874511719,8.081184387207031
38,2.2587757110595703,12.066034317016602,8.00318431854248
39,2.3640992641448975,12.194165229797363,8.266449928283691
40,2.2560665607452393,12.331977844238281,8.383790969848633
41,2.441847324371338,12.259236335754395,8.413888931274414
42,2.2993009090423584,12.171218872070312,8.086849212646484
43,2.4124131202697754,12.087007522583008,8.032245635986328
44,2.3683764934539795,12.074914932250977,8.137002944946289
45,2.27665638923645,12.138436317443848,8.163949966430664
46,2.296788454055786,12.195891380310059,8.043304443359375
47,2.183746814727783,11.940362930297852,8.22558307647705
48,2.386828899383545,12.309178352355957,7.933022975921631
49,2.218459129333496,12.372453689575195,7.848942279815674
50,2.4051547050476074,12.134139060974121,7.994472026824951
51,2.3622262477874756,12.020394325256348,8.546540260314941
52,2.425886869430542,12.274260520935059,8.128194808959961
53,2.4897654056549072,12.304994583129883,8.206504821777344
54,2.4136791229248047,12.205392837524414,8.028678894042969
55,2.3518810272216797,12.25693416595459,8.106085777282715
56,2.3663041591644287,12.164323806762695,8.077831268310547
57,2.269618511199951,12.293864250183105,8.221923828125
58,2.274883985519409,12.029974937438965,8.091188430786133
59,2.4445102214813232,11.900903701782227,8.306631088256836
60,2.2170050144195557,11.825416564941406,7.575307369232178
61,2.2147672176361084,12.035379409790039,7.836780071258545
62,2.2073235511779785,12.175957679748535,7.957946300506592
63,2.3700921535491943,12.355457305908203,8.391059875488281
64,2.350126028060913,12.049107551574707,7.9559783935546875
65,2.2816624641418457,12.259531021118164,8.420197486877441
66,2.245839834213257,12.12335205078125,8.07178020477295
67,2.3659796714782715,12.20114517211914,8.20245361328125
68,2.3076322078704834,12.424444198608398,7.976103782653809
69,2.4327569007873535,12.252999305725098,8.321954727172852
70,2.4498088359832764,12.18535041809082,8.25595474243164
71,2.3222579956054688,12.061037063598633,7.906986236572266
72,2.4577252864837646,12.042943954467773,8.458404541015625
73,2.2231340408325195,12.069644927978516,8.151578903198242
74,2.1848015785217285,12.472665786743164,8.105034828186035
75,2.481983184814453,12.165061950683594,7.54645299911499
76,2.4411323070526123,12.159713745117188,8.181123733520508
77,2.300422430038452,12.240843772888184,8.067784309387207
78,2.407506227493286,12.187848091125488,8.226637840270996
79,2.311894655227661,11.9645414352417,8.029385566711426
80,2.3501806259155273,12.13961410522461,8.135503768920898
81,2.177334785461426,12.261303901672363,8.120055198669434
82,2.32189679145813,12.191231727600098,8.097963333129883
83,2.3265678882598877,12.208158493041992,8.270404815673828
84,2.119781017303467,12.345377922058105,7.930647850036621
85,2.3803651332855225,12.012802124023438,8.054759979248047
86,2.352834701538086,12.003090858459473,7.979479789733887
87,2.2177505493164062,12.203978538513184,8.176495552062988
88,2.483243227005005,12.226095199584961,7.932157039642334
89,2.4169323444366455,12.072911262512207,8.131021499633789
90,2.350496530532837,12.199033737182617,8.29279613494873
91,2.4531939029693604,12.13779354095459,8.279911994934082
92,2.434807777404785,12.207052230834961,8.112224578857422
93,2.331974983215332,12.143284797668457,7.93760871887207
94,2.3550937175750732,12.069600105285645,8.207418441772461
95,2.368671178817749,12.070043563842773,7.774712085723877
96,2.4278981685638428,11.929302215576172,8.295467376708984
97,2.4132609367370605,12.238309860229492,8.275434494018555
98,2.2355196475982666,12.439724922180176,8.141807556152344
99,2.4350924491882324,12.227224349975586,8.34954833984375
100,2.1262409687042236,12.309420585632324,8.158551216125488
101,2.410953998565674,11.893887519836426,8.220705032348633
102,2.329345703125,12.08279037475586,8.26323127746582
103,2.271693229675293,11.919816970825195,7.683636665344238
104,2.3803019523620605,12.21069622039795,8.326018333435059
105,2.5552220344543457,12.074543952941895,7.843655109405518
106,2.430694341659546,12.153546333312988,8.325800895690918
107,2.164245128631592,12.212907791137695,8.375874519348145
108,2.4087507724761963,12.158038139343262,8.298150062561035
109,2.38600754737854,12.432905197143555,8.631709098815918
110,2.3830554485321045,12.089122772216797,8.21359634399414
111,2.2566142082214355,12.20915412902832,8.064077377319336
112,2.1947803497314453,12.067118644714355,7.997842311859131
113,2.332913637161255,12.187808990478516,7.956941604614258
114,2.504561424255371,12.16220474243164,8.418898582458496
115,2.3012278079986572,12.01401424407959,7.877512454986572
116,2.3132612705230713,12.335654258728027,8.031113624572754
117,2.400461196899414,12.234598159790039,8.222500801086426
118,2.356940984725952,12.061081886291504,8.304901123046875
119,2.327782392501831,12.112257957458496,8.439217567443848
120,2.3676819801330566,12.119349479675293,8.021745681762695
121,2.3287272453308105,12.134744644165039,7.899933338165283
122,2.3841140270233154,12.113066673278809,7.892694473266602
123,2.10229229927063,12.128989219665527,8.395598411560059
124,2.4289958477020264,11.994035720825195,8.302359580993652
