batch_index,orig_loss,reconstr_loss,zero_loss
0,2.368576765060425,8.776447296142578,7.9750518798828125
1,2.3455522060394287,7.975709438323975,7.306436061859131
2,2.4141101837158203,8.633381843566895,8.134761810302734
3,2.2887587547302246,8.87189769744873,8.254006385803223
4,2.4186482429504395,8.845998764038086,8.225003242492676
5,2.2995269298553467,8.683403968811035,8.148078918457031
6,2.2488574981689453,8.52192497253418,7.875237464904785
7,2.309601068496704,9.038387298583984,8.527444839477539
8,2.3956634998321533,8.623887062072754,7.986579895019531
9,2.2866873741149902,8.625509262084961,8.0950288772583
10,2.280811071395874,8.759767532348633,8.143473625183105
11,2.2634754180908203,8.689355850219727,8.30036735534668
12,2.254383087158203,8.72691822052002,7.888769149780273
13,2.3921101093292236,8.965866088867188,8.343928337097168
14,2.3175201416015625,8.739459037780762,8.24728775024414
15,2.323911190032959,8.97086238861084,8.245511054992676
16,2.3147451877593994,8.906649589538574,8.368305206298828
17,2.3421823978424072,8.92392635345459,8.159004211425781
18,2.4170167446136475,8.755936622619629,8.031789779663086
19,2.4554433822631836,8.751245498657227,8.057313919067383
20,2.141474723815918,8.853177070617676,8.290928840637207
21,2.216014862060547,8.294822692871094,7.588268756866455
22,2.287705183029175,8.774310111999512,8.15435791015625
23,2.3923118114471436,8.761353492736816,7.975785732269287
24,2.3887152671813965,8.843767166137695,8.02248477935791
25,2.4526374340057373,8.980212211608887,8.38510799407959
26,2.283696413040161,8.902807235717773,8.316596984863281
27,2.165616273880005,8.746695518493652,8.059088706970215
28,2.196383237838745,9.014569282531738,8.416547775268555
29,2.436831474304199,8.759984970092773,8.010899543762207
30,2.315399646759033,8.73230266571045,8.125861167907715
31,2.2000832557678223,8.85733699798584,8.313742637634277
32,2.311194896697998,8.523272514343262,7.808400630950928
33,2.4545278549194336,8.741257667541504,8.181614875793457
34,2.3040647506713867,8.898889541625977,8.537447929382324
35,2.0513155460357666,8.600400924682617,7.936987400054932
36,2.406712055206299,8.620333671569824,7.967860221862793
37,2.379822015762329,8.797883987426758,8.081184387207031
38,2.2587757110595703,8.603561401367188,8.00318431854248
39,2.3640992641448975,8.932990074157715,8.266449928283691
40,2.2560665607452393,8.961902618408203,8.383790969848633
41,2.441847324371338,8.966726303100586,8.413888931274414
42,2.2993009090423584,8.736422538757324,8.086849212646484
43,2.4124131202697754,8.6939697265625,8.032245635986328
