batch_index,orig_loss,reconstr_loss,zero_loss
0,2.368576765060425,5.402591228485107,7.9750518798828125
1,2.3455522060394287,4.86269474029541,7.306436061859131
2,2.4141101837158203,5.151491641998291,8.134761810302734
3,2.2887587547302246,5.171970367431641,8.254006385803223
4,2.4186482429504395,5.158234119415283,8.225003242492676
5,2.2995269298553467,5.20655632019043,8.148078918457031
6,2.2488574981689453,4.98654842376709,7.875237464904785
7,2.309601068496704,5.201959609985352,8.527444839477539
8,2.3956634998321533,5.227473258972168,7.986579895019531
9,2.2866873741149902,5.4380784034729,8.0950288772583
10,2.280811071395874,5.255515098571777,8.143473625183105
11,2.2634754180908203,5.2178120613098145,8.30036735534668
12,2.254383087158203,4.959034442901611,7.888769149780273
13,2.3921101093292236,5.327309608459473,8.343928337097168
14,2.3175201416015625,5.285227298736572,8.24728775024414
15,2.323911190032959,5.189773082733154,8.245511054992676
16,2.3147451877593994,5.330129623413086,8.368305206298828
17,2.3421823978424072,5.270434856414795,8.159004211425781
18,2.4170167446136475,5.105753421783447,8.031789779663086
19,2.4554433822631836,5.381150722503662,8.057313919067383
20,2.141474723815918,5.297166347503662,8.290928840637207
21,2.216014862060547,5.3896331787109375,7.588268756866455
22,2.287705183029175,5.088808059692383,8.15435791015625
23,2.3923118114471436,5.1292924880981445,7.975785732269287
24,2.3887152671813965,5.200649738311768,8.02248477935791
25,2.4526374340057373,5.263442516326904,8.38510799407959
26,2.283696413040161,5.223935604095459,8.316596984863281
27,2.165616273880005,5.185956001281738,8.059088706970215
28,2.196383237838745,5.117205619812012,8.416547775268555
29,2.436831474304199,5.263396739959717,8.010899543762207
30,2.315399646759033,5.343331813812256,8.125861167907715
31,2.2000832557678223,5.237336158752441,8.313742637634277
32,2.311194896697998,5.410294532775879,7.808400630950928
33,2.4545278549194336,5.304040431976318,8.181614875793457
34,2.3040647506713867,5.1544575691223145,8.537447929382324
35,2.0513155460357666,5.0053791999816895,7.936987400054932
36,2.406712055206299,5.182524681091309,7.967860221862793
37,2.379822015762329,5.140187740325928,8.081184387207031
38,2.2587757110595703,4.936417579650879,8.00318431854248
39,2.3640992641448975,5.254220962524414,8.266449928283691
40,2.2560665607452393,5.4472174644470215,8.383790969848633
41,2.441847324371338,5.4263834953308105,8.413888931274414
