batch_index,orig_loss,reconstr_loss,zero_loss
0,2.6663780212402344,6.996616363525391,9.027320861816406
1,3.047780990600586,5.870570182800293,9.37193489074707
2,2.9483957290649414,7.160851001739502,9.624316215515137
3,4.012351989746094,6.650618553161621,9.00773811340332
4,3.403196334838867,6.4626240730285645,8.496334075927734
5,2.5907068252563477,7.0670976638793945,8.786888122558594
6,2.544473886489868,7.036147117614746,9.290069580078125
7,2.9318737983703613,6.858495712280273,8.986166954040527
8,3.795793056488037,6.21225643157959,8.775452613830566
9,2.8558263778686523,6.777674674987793,8.90400218963623
10,4.005663871765137,6.735918045043945,9.203080177307129
11,2.781188488006592,7.386009216308594,9.361016273498535
12,2.5290186405181885,6.095073699951172,8.604240417480469
13,2.0343759059906006,6.982600688934326,9.696950912475586
14,2.6046905517578125,6.831704616546631,8.866471290588379
15,3.0508298873901367,6.783835411071777,8.770129203796387
16,3.120194673538208,7.077274322509766,8.920345306396484
17,2.8870036602020264,7.284606456756592,9.04124641418457
18,2.356969118118286,7.156921863555908,8.99560546875
19,2.9590656757354736,6.621180057525635,9.088682174682617
20,3.8506901264190674,6.980116844177246,8.809810638427734
21,3.2699296474456787,6.250738620758057,8.292888641357422
22,4.247213840484619,6.012942314147949,8.144231796264648
23,2.763244152069092,6.9004011154174805,8.695653915405273
24,2.9489035606384277,6.0479350090026855,9.024514198303223
25,2.698276996612549,6.709251403808594,9.033418655395508
26,2.6976819038391113,6.835293292999268,8.552671432495117
27,3.226182222366333,6.823990345001221,8.895434379577637
28,2.9081356525421143,7.149821758270264,8.951608657836914
29,2.3993825912475586,5.785969257354736,8.58117961883545
30,3.5477283000946045,6.536277770996094,9.005592346191406
31,2.7971675395965576,7.070590019226074,8.723790168762207
32,2.3876264095306396,7.060070037841797,9.037681579589844
33,2.677640676498413,6.637391090393066,8.726950645446777
34,3.322249412536621,7.159342288970947,8.998624801635742
35,2.494887590408325,6.668342113494873,8.80832290649414
36,3.1611809730529785,6.821535587310791,8.903583526611328
37,2.80641770362854,7.080521106719971,9.154043197631836
38,2.7559316158294678,7.452895164489746,9.33914566040039
39,3.1294143199920654,6.615242004394531,9.211706161499023
40,2.949221611022949,6.107527732849121,8.168882369995117
41,3.3106913566589355,6.471968173980713,9.090849876403809
42,2.9501588344573975,6.651949405670166,8.498554229736328
43,3.0483877658843994,6.9150285720825195,8.784676551818848
44,2.3689754009246826,6.377198219299316,8.727471351623535
45,2.5081369876861572,7.102705478668213,9.310749053955078
46,3.830456256866455,7.032491683959961,9.16836166381836
47,2.8134000301361084,6.781736373901367,8.427098274230957
48,4.155804634094238,7.053694725036621,8.888002395629883
49,3.9819018840789795,6.876247406005859,8.66100025177002
