batch_index,orig_loss,reconstr_loss,zero_loss
0,2.6663780212402344,5.583691120147705,9.027320861816406
1,3.047780990600586,5.063321113586426,9.37193489074707
2,2.9483957290649414,5.95263671875,9.624316215515137
3,4.012351989746094,5.523011684417725,9.00773811340332
4,3.403196334838867,5.174691677093506,8.496334075927734
5,2.5907068252563477,5.718298435211182,8.786888122558594
6,2.544473886489868,5.693752288818359,9.290069580078125
7,2.9318737983703613,5.82517671585083,8.986166954040527
8,3.795793056488037,5.3261237144470215,8.775452613830566
9,2.8558263778686523,5.552810192108154,8.90400218963623
10,4.005663871765137,5.881297588348389,9.203080177307129
11,2.781188488006592,5.802628517150879,9.361016273498535
12,2.5290186405181885,4.981153964996338,8.604240417480469
13,2.0343759059906006,5.653483867645264,9.696950912475586
14,2.6046905517578125,5.640449523925781,8.866471290588379
15,3.0508298873901367,5.549552917480469,8.770129203796387
16,3.120194673538208,5.6909027099609375,8.920345306396484
17,2.8870036602020264,5.962366580963135,9.04124641418457
18,2.356969118118286,5.697249412536621,8.99560546875
19,2.9590656757354736,5.524819850921631,9.088682174682617
20,3.8506901264190674,5.923248291015625,8.809810638427734
21,3.2699296474456787,5.145127773284912,8.292888641357422
22,4.247213840484619,5.388943672180176,8.144231796264648
23,2.763244152069092,5.537416458129883,8.695653915405273
24,2.9489035606384277,5.0112690925598145,9.024514198303223
25,2.698276996612549,5.3549041748046875,9.033418655395508
26,2.6976819038391113,5.37997579574585,8.552671432495117
27,3.226182222366333,5.5041680335998535,8.895434379577637
28,2.9081356525421143,5.68467378616333,8.951608657836914
29,2.3993825912475586,4.752010345458984,8.58117961883545
30,3.5477283000946045,5.3072004318237305,9.005592346191406
31,2.7971675395965576,5.6278815269470215,8.723790168762207
32,2.3876264095306396,5.647707939147949,9.037681579589844
33,2.677640676498413,5.411266326904297,8.726950645446777
34,3.322249412536621,5.800782203674316,8.998624801635742
35,2.494887590408325,5.218200206756592,8.80832290649414
36,3.1611809730529785,5.51984167098999,8.903583526611328
37,2.80641770362854,5.740869522094727,9.154043197631836
38,2.7559316158294678,5.870667934417725,9.33914566040039
39,3.1294143199920654,5.337527751922607,9.211706161499023
40,2.949221611022949,5.192778587341309,8.168882369995117
41,3.3106913566589355,5.137383937835693,9.090849876403809
42,2.9501588344573975,5.5202436447143555,8.498554229736328
43,3.0483877658843994,5.477948188781738,8.784676551818848
44,2.3689754009246826,5.287539005279541,8.727471351623535
45,2.5081369876861572,5.735990524291992,9.310749053955078
46,3.830456256866455,5.971067905426025,9.16836166381836
47,2.8134000301361084,5.619838714599609,8.427098274230957
48,4.155804634094238,5.850089073181152,8.888002395629883
49,3.9819018840789795,6.02211856842041,8.66100025177002
