batch_index,orig_loss,reconstr_loss,zero_loss
0,2.6663780212402344,7.0533246994018555,9.02731990814209
1,3.047781467437744,5.970818996429443,9.37193489074707
2,2.9483959674835205,7.215554237365723,9.624317169189453
3,4.012351989746094,6.712121486663818,9.007739067077637
4,3.4031968116760254,6.532680988311768,8.49633502960205
5,2.5907070636749268,7.153961658477783,8.786890029907227
6,2.544473886489868,7.181997776031494,9.290071487426758
7,2.931873321533203,6.937528610229492,8.986165046691895
8,3.795793056488037,6.1196441650390625,8.775452613830566
9,2.8558261394500732,6.974268436431885,8.904003143310547
10,4.005664348602295,6.873416423797607,9.203079223632812
11,2.781188488006592,7.453848361968994,9.361016273498535
12,2.5290186405181885,6.106331825256348,8.604241371154785
13,2.034374952316284,7.131373882293701,9.696953773498535
14,2.6046905517578125,6.894062519073486,8.866471290588379
15,3.0508298873901367,6.801202297210693,8.770129203796387
16,3.1201953887939453,7.207947254180908,8.9203462600708
17,2.8870038986206055,7.37232780456543,9.04124641418457
18,2.356969118118286,7.260098934173584,8.995607376098633
19,2.9590647220611572,6.689350605010986,9.08868408203125
20,3.8506898880004883,7.066589832305908,8.809813499450684
21,3.2699286937713623,6.32267427444458,8.292889595031738
22,4.247214317321777,6.131889820098877,8.144230842590332
23,2.7632436752319336,7.015178203582764,8.695655822753906
24,2.9489035606384277,6.2400898933410645,9.024514198303223
25,2.6982767581939697,6.819318771362305,9.03342056274414
26,2.6976819038391113,6.925398349761963,8.55267333984375
27,3.226182699203491,6.928990364074707,8.89543628692627
28,2.9081358909606934,7.281660556793213,8.95160961151123
29,2.3993825912475586,5.938999176025391,8.581178665161133
30,3.5477283000946045,6.511848449707031,9.005595207214355
31,2.7971675395965576,7.1757121086120605,8.723790168762207
32,2.3876266479492188,7.110354423522949,9.037683486938477
33,2.677640199661255,6.731457233428955,8.72695255279541
34,3.3222498893737793,7.248341083526611,8.998623847961426
35,2.494887590408325,6.767228126525879,8.80832290649414
36,3.161180257797241,6.9950361251831055,8.903583526611328
37,2.8064184188842773,7.117126941680908,9.154045104980469
38,2.7559313774108887,7.484114170074463,9.339147567749023
39,3.1294138431549072,6.732347011566162,9.211708068847656
40,2.949221134185791,6.239272117614746,8.1688814163208
41,3.3106911182403564,6.545572757720947,9.090848922729492
42,2.9501593112945557,6.881313800811768,8.498558044433594
43,3.0483884811401367,7.004083633422852,8.784677505493164
44,2.3689746856689453,6.533154010772705,8.727473258972168
45,2.508136510848999,7.228558540344238,9.310750961303711
46,3.830456256866455,7.14556360244751,9.16836166381836
47,2.8134000301361084,6.867992877960205,8.42709732055664
48,4.1558051109313965,6.994590759277344,8.88800048828125
49,3.981901168823242,7.01713228225708,8.66100025177002
