batch_index,orig_loss,reconstr_loss,zero_loss
0,2.6663780212402344,6.634638786315918,9.027320861816406
1,3.047780990600586,5.704577445983887,9.37193489074707
2,2.9483957290649414,6.7879557609558105,9.624316215515137
3,4.012351989746094,6.531672954559326,9.00773811340332
4,3.403196334838867,6.139751434326172,8.496334075927734
5,2.5907068252563477,6.775183200836182,8.786888122558594
6,2.544473886489868,6.575994968414307,9.290069580078125
7,2.9318737983703613,6.612575531005859,8.986166954040527
8,3.795793056488037,6.114154815673828,8.775452613830566
9,2.8558263778686523,6.392960548400879,8.90400218963623
10,4.005663871765137,6.6643900871276855,9.203080177307129
11,2.781188488006592,7.050513744354248,9.361016273498535
12,2.5290186405181885,5.900026321411133,8.604240417480469
13,2.0343759059906006,6.519099712371826,9.696950912475586
14,2.6046905517578125,6.556960105895996,8.866471290588379
15,3.0508298873901367,6.35412073135376,8.770129203796387
16,3.120194673538208,6.836500644683838,8.920345306396484
17,2.8870036602020264,7.054308891296387,9.04124641418457
18,2.356969118118286,6.950977802276611,8.99560546875
19,2.9590656757354736,6.396394729614258,9.088682174682617
20,3.8506901264190674,7.027090549468994,8.809810638427734
21,3.2699296474456787,6.0816545486450195,8.292888641357422
22,4.247213840484619,6.103796005249023,8.144231796264648
23,2.763244152069092,6.528104782104492,8.695653915405273
24,2.9489035606384277,5.804320335388184,9.024514198303223
25,2.698276996612549,6.281797885894775,9.033418655395508
26,2.6976819038391113,6.562898635864258,8.552671432495117
27,3.226182222366333,6.481017589569092,8.895434379577637
28,2.9081356525421143,6.933516979217529,8.951608657836914
29,2.3993825912475586,5.524302959442139,8.58117961883545
30,3.5477283000946045,6.150715351104736,9.005592346191406
31,2.7971675395965576,6.754630088806152,8.723790168762207
32,2.3876264095306396,6.8255743980407715,9.037681579589844
33,2.677640676498413,6.386533260345459,8.726950645446777
34,3.322249412536621,6.789466381072998,8.998624801635742
35,2.494887590408325,6.34408712387085,8.80832290649414
36,3.1611809730529785,6.626597881317139,8.903583526611328
37,2.80641770362854,6.598239898681641,9.154043197631836
38,2.7559316158294678,7.07266092300415,9.33914566040039
39,3.1294143199920654,6.399796485900879,9.211706161499023
40,2.949221611022949,5.722917556762695,8.168882369995117
41,3.3106913566589355,6.224457263946533,9.090849876403809
42,2.9501588344573975,6.425384998321533,8.498554229736328
43,3.0483877658843994,6.457179069519043,8.784676551818848
44,2.3689754009246826,6.141607284545898,8.727471351623535
45,2.5081369876861572,6.672246932983398,9.310749053955078
46,3.830456256866455,7.000988960266113,9.16836166381836
47,2.8134000301361084,6.578066825866699,8.427098274230957
48,4.155804634094238,6.861156940460205,8.888002395629883
49,3.9819018840789795,6.884615421295166,8.66100025177002
