batch_index,orig_loss,reconstr_loss,zero_loss
0,2.6663780212402344,6.535900592803955,9.027320861816406
1,3.047780990600586,5.472055912017822,9.37193489074707
2,2.9483957290649414,6.775306224822998,9.624316215515137
3,4.012351989746094,6.080316543579102,9.00773811340332
4,3.403196334838867,5.926009178161621,8.496334075927734
5,2.5907068252563477,6.66982364654541,8.786888122558594
6,2.544473886489868,6.621827602386475,9.290069580078125
7,2.9318737983703613,6.5661420822143555,8.986166954040527
8,3.795793056488037,5.726092338562012,8.775452613830566
9,2.8558263778686523,6.452385902404785,8.90400218963623
10,4.005663871765137,6.325137138366699,9.203080177307129
11,2.781188488006592,7.011088848114014,9.361016273498535
12,2.5290186405181885,5.684016704559326,8.604240417480469
13,2.0343759059906006,6.510098934173584,9.696950912475586
14,2.6046905517578125,6.499122142791748,8.866471290588379
15,3.0508298873901367,6.280742645263672,8.770129203796387
16,3.120194673538208,6.678576469421387,8.920345306396484
17,2.8870036602020264,6.958657264709473,9.04124641418457
18,2.356969118118286,6.827912330627441,8.99560546875
19,2.9590656757354736,6.284186840057373,9.088682174682617
20,3.8506901264190674,6.4839701652526855,8.809810638427734
21,3.2699296474456787,5.855006217956543,8.292888641357422
22,4.247213840484619,5.570709705352783,8.144231796264648
23,2.763244152069092,6.574613571166992,8.695653915405273
24,2.9489035606384277,5.552701473236084,9.024514198303223
25,2.698276996612549,6.31178092956543,9.033418655395508
26,2.6976819038391113,6.4610748291015625,8.552671432495117
27,3.226182222366333,6.355371952056885,8.895434379577637
28,2.9081356525421143,6.892911434173584,8.951608657836914
29,2.3993825912475586,5.4191060066223145,8.58117961883545
30,3.5477283000946045,6.083402633666992,9.005592346191406
31,2.7971675395965576,6.711141109466553,8.723790168762207
32,2.3876264095306396,6.629479885101318,9.037681579589844
33,2.677640676498413,6.239150047302246,8.726950645446777
34,3.322249412536621,6.8299784660339355,8.998624801635742
35,2.494887590408325,6.314488887786865,8.80832290649414
36,3.1611809730529785,6.449874401092529,8.903583526611328
37,2.80641770362854,6.7421040534973145,9.154043197631836
38,2.7559316158294678,7.025734901428223,9.33914566040039
39,3.1294143199920654,6.20719051361084,9.211706161499023
40,2.949221611022949,5.672959327697754,8.168882369995117
41,3.3106913566589355,5.995059490203857,9.090849876403809
42,2.9501588344573975,6.338855266571045,8.498554229736328
43,3.0483877658843994,6.4259514808654785,8.784676551818848
44,2.3689754009246826,6.09345817565918,8.727471351623535
45,2.5081369876861572,6.622849941253662,9.310749053955078
46,3.830456256866455,6.507965087890625,9.16836166381836
47,2.8134000301361084,6.431849956512451,8.427098274230957
48,4.155804634094238,6.531156539916992,8.888002395629883
49,3.9819018840789795,6.457164764404297,8.66100025177002
